building_age,BuildingType,floor_surface,has_third_use,Neighborhood,NumberofBuildings,NumberofFloors,PrimaryPropertyType,ratio_build,SecondLargestPropertyUseTypeGFA,SiteEnergyUse(kBtu),sum_energy_use,sum_types_use,ThirdLargestPropertyUseTypeGFA,total_ty_gfa,use_steam
49,NonResidential,25500.0,0,GREATER DUWAMISH,1.0,1,Small- and Mid-Sized Office,1.0,0.0,1213869.75,2,1,0.0,25500.0,0
55,NonResidential,41895.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,2596.0,1242311.5,2,2,0.0,40120.0,0
58,NonResidential,28096.5,0,GREATER DUWAMISH,1.0,2,Retail Store,1.0,0.0,2497942.75,2,1,0.0,56193.0,0
94,NonResidential,11816.0,0,BALLARD,1.0,3,K-12 School,1.0,0.0,1379932.5,2,1,0.0,35448.0,0
50,NonResidential,29214.0,0,BALLARD,1.0,1,Supermarket / Grocery Store,1.0,0.0,9336239.0,2,1,0.0,29214.0,0
16,NonResidential,89103.0,0,BALLARD,1.0,1,Supermarket / Grocery Store,0.5170196289687216,0.0,14029480.0,2,2,0.0,47034.0,0
55,NonResidential,32000.0,0,BALLARD,1.0,1,Other,1.0,4700.0,1331122.125,2,2,0.0,34580.0,0
106,NonResidential,15570.0,1,BALLARD,1.0,2,Mixed Use Property,1.0,9400.0,935580.3125,2,3,6900.0,31140.0,0
41,NonResidential,13826.0,0,BALLARD,1.0,3,Warehouse,1.0,9546.0,3035962.25,2,2,0.0,41478.0,0
36,NonResidential,39840.0,0,BALLARD,1.0,1,Warehouse,1.0,0.0,752104.0,1,1,0.0,39840.0,0
12,Nonresidential COS,30576.0,0,BALLARD,1.0,1,Other,0.49058084772370486,3100.0,1533245.75,2,2,0.0,18100.0,0
92,NonResidential,10764.0,0,BALLARD,1.0,2,Other,1.0,0.0,306911.0938,2,1,0.0,21528.0,0
88,NonResidential,15000.0,0,BALLARD,1.0,2,Other,1.0,0.0,1094940.75,2,2,0.0,25828.0,0
74,NonResidential,15043.5,0,BALLARD,1.0,2,Other,1.0,0.0,5274642.0,1,1,0.0,30554.0,0
41,NonResidential,40445.0,0,BALLARD,1.0,1,Worship Facility,1.0,0.0,786253.6875,2,1,0.0,40445.0,0
20,NonResidential,23500.0,0,BALLARD,1.0,1,Retail Store,1.0,0.0,1137967.5,2,1,0.0,23500.0,0
49,NonResidential,22420.0,0,Ballard,1.0,1,Retail Store,1.0,0.0,1404253.75,2,1,0.0,23067.0,0
55,NonResidential,25842.0,0,MAGNOLIA / QUEEN ANNE,1.0,1,Supermarket / Grocery Store,1.0,0.0,8518313.0,2,1,0.0,25987.0,0
24,NonResidential,8796.333333333334,0,MAGNOLIA / QUEEN ANNE,1.0,3,Small- and Mid-Sized Office,1.0,9623.0,1208035.375,1,2,0.0,26389.0,0
34,NonResidential,8619.666666666666,0,MAGNOLIA / QUEEN ANNE,1.0,3,Small- and Mid-Sized Office,1.0,4000.0,858780.625,2,2,0.0,29859.0,0
42,NonResidential,25600.0,0,MAGNOLIA / QUEEN ANNE,1.0,1,Warehouse,1.0,5000.0,1730600.625,2,2,0.0,25600.0,0
51,NonResidential,23169.0,0,MAGNOLIA / QUEEN ANNE,1.0,1,Other,1.0,0.0,222255.9063,1,1,0.0,10200.0,0
8,NonResidential,10446.0,0,MAGNOLIA / QUEEN ANNE,1.0,4,Small- and Mid-Sized Office,0.7989900440359946,8399.0,1294615.25,1,2,0.0,41784.0,0
56,NonResidential,56884.0,0,MAGNOLIA / QUEEN ANNE,1.0,1,Warehouse,1.0,0.0,1388345.125,2,1,0.0,56884.0,0
27,NonResidential,32810.0,0,BALLARD,1.0,1,Retail Store,1.0,0.0,2017967.75,2,1,0.0,32810.0,0
36,NonResidential,10329.666666666666,0,MAGNOLIA / QUEEN ANNE,1.0,3,Self-Storage Facility,1.0,0.0,97690.39844,1,1,0.0,30989.0,0
101,NonResidential,13317.333333333334,0,MAGNOLIA / QUEEN ANNE,1.0,3,Self-Storage Facility,1.0,0.0,57133.19922,1,1,0.0,39952.0,0
55,NonResidential,10011.0,0,MAGNOLIA / QUEEN ANNE,1.0,2,Small- and Mid-Sized Office,1.0,0.0,657385.8125,1,1,0.0,20784.0,0
56,NonResidential,18249.0,0,MAGNOLIA / QUEEN ANNE,1.0,2,Distribution Center,1.0,17200.0,520011.8125,2,2,0.0,35429.0,0
48,NonResidential,35946.0,0,MAGNOLIA / QUEEN ANNE,1.0,1,Distribution Center,1.0,4101.0,469499.8125,2,2,0.0,35946.0,0
9,NonResidential,7538.0,0,MAGNOLIA / QUEEN ANNE,1.0,4,Small- and Mid-Sized Office,0.8116211196603874,4968.0,845044.125,2,2,0.0,30152.0,0
37,NonResidential,5591.25,0,MAGNOLIA / QUEEN ANNE,1.0,4,Small- and Mid-Sized Office,1.0,0.0,727385.8125,1,1,0.0,21617.0,0
22,NonResidential,7543.0,0,MAGNOLIA / QUEEN ANNE,1.0,4,Small- and Mid-Sized Office,1.0,0.0,904059.875,1,1,0.0,30172.0,0
89,NonResidential,10625.0,0,BALLARD,1.0,4,Warehouse,1.0,5091.0,241478.5938,1,2,0.0,47591.0,0
115,NonResidential,5758.0,1,BALLARD,1.0,4,Small- and Mid-Sized Office,1.0,5300.0,1121537.75,1,3,1460.0,21208.0,0
116,NonResidential,15250.0,0,BALLARD,1.0,3,Other,0.8925901639344263,2900.0,7240274.0,2,2,0.0,45750.0,0
48,NonResidential,11750.0,0,BALLARD,1.0,2,Small- and Mid-Sized Office,1.0,0.0,1686405.0,2,1,0.0,23500.0,0
50,NonResidential,22282.0,0,BALLARD,1.0,1,Small- and Mid-Sized Office,1.0,0.0,579888.3125,2,1,0.0,22282.0,0
114,NonResidential,12000.0,0,BALLARD,1.0,2,Self-Storage Facility,1.0,0.0,502898.6875,2,1,0.0,24000.0,0
107,NonResidential,9028.333333333334,1,BALLARD,1.0,3,Mixed Use Property,1.0,8196.0,1995131.75,2,3,6700.0,24396.0,0
20,Nonresidential COS,14629.0,1,NORTH,0.0,2,Other,1.0,2648.0,8086943.5,2,3,0.0,34639.0,0
85,NonResidential,18750.0,0,NORTH,1.0,2,Small- and Mid-Sized Office,1.0,0.0,2235765.5,2,1,0.0,37500.0,0
86,NonResidential,7994.333333333333,0,NORTHWEST,1.0,3,K-12 School,1.0,0.0,1164364.75,2,1,0.0,23983.0,0
36,NonResidential,24100.0,0,DELRIDGE,1.0,1,Distribution Center,1.0,3500.0,809870.8125,2,2,0.0,23600.0,0
45,NonResidential,23772.0,0,SOUTHWEST,1.0,1,Worship Facility,1.0,0.0,100841.7031,1,1,0.0,23772.0,0
12,NonResidential,15671.5,0,NORTHEAST,3.0,2,K-12 School,1.0,0.0,3846501.25,2,1,0.0,51515.0,0
20,NonResidential,18637.333333333332,1,NORTHWEST,1.0,3,Mixed Use Property,0.5913220775504364,23501.0,2450442.75,1,3,9561.0,57114.0,0
59,NonResidential,10147.0,0,MAGNOLIA / QUEEN ANNE,1.0,2,Other,1.0,2294.0,1735995.75,2,2,0.0,20294.0,0
33,NonResidential,10142.75,0,MAGNOLIA / QUEEN ANNE,1.0,4,Small- and Mid-Sized Office,0.7325922456927362,0.0,1286817.375,1,1,0.0,24008.0,0
33,NonResidential,10426.75,0,MAGNOLIA / QUEEN ANNE,1.0,4,Small- and Mid-Sized Office,0.6245474380799386,12000.0,1755788.5,1,2,0.0,53707.0,0
56,NonResidential,28822.0,1,MAGNOLIA / QUEEN ANNE,1.0,2,Mixed Use Property,1.0,19440.0,2189735.0,2,3,15490.0,55106.0,0
61,NonResidential,19748.5,0,MAGNOLIA / QUEEN ANNE,1.0,2,Warehouse,1.0,13950.0,1700057.375,2,2,0.0,39497.0,0
84,Nonresidential COS,33087.0,0,EAST,1.0,1,Other,1.0,0.0,3548858.25,2,1,0.0,53776.0,0
34,NonResidential,13787.0,0,NORTHWEST,1.0,2,Small- and Mid-Sized Office,1.0,0.0,1211349.25,1,1,0.0,27574.0,0
51,NonResidential,24982.0,0,NORTH,1.0,1,Retail Store,1.0,0.0,335245.0,1,1,0.0,24982.0,0
18,NonResidential,8732.2,0,North,1.0,5,Senior Care Community,1.0,0.0,3936421.5,2,2,0.0,43661.0,0
29,NonResidential,25368.333333333332,0,NORTHWEST,1.0,3,Small- and Mid-Sized Office,0.6411930884961566,0.0,2472350.25,1,1,0.0,76105.0,0
64,NonResidential,16004.5,1,North,1.0,2,Mixed Use Property,1.0,15770.0,1998725.25,2,3,4000.0,37270.0,0
50,NonResidential,41615.0,0,NORTH,1.0,1,Retail Store,1.0,0.0,1900006.25,1,1,0.0,41615.0,0
28,NonResidential,9613.666666666666,0,NORTH,1.0,3,Medical Office,1.0,0.0,1459199.75,2,1,0.0,28841.0,0
39,NonResidential,16672.0,1,NORTH,2.0,2,Self-Storage Facility,1.0,984.0,123767.2031,1,3,0.0,32344.0,0
11,Nonresidential COS,30498.0,0,NORTH,2.0,1,Other,1.0,0.0,2436063.0,2,1,0.0,30498.0,0
92,NonResidential,21487.5,0,DELRIDGE,1.0,2,K-12 School,1.0,0.0,959352.0,2,1,0.0,21405.0,0
53,NonResidential,23260.0,0,DELRIDGE,1.0,1,Other,1.0,10185.0,1612105.75,2,2,0.0,23260.0,0
28,NonResidential,15329.5,1,DELRIDGE,1.0,2,Small- and Mid-Sized Office,1.0,8653.0,2619088.5,2,3,285.0,36200.0,0
96,NonResidential,13572.0,0,MAGNOLIA / QUEEN ANNE,1.0,2,Other,1.0,0.0,1012024.313,2,1,0.0,27144.0,0
46,NonResidential,23166.0,0,NORTHWEST,5.0,1,Other,1.0,0.0,3475804.25,2,1,0.0,23166.0,0
37,NonResidential,17379.5,0,NORTHWEST,1.0,2,Medical Office,1.0,0.0,1633105.375,1,2,0.0,44667.0,0
50,NonResidential,415632.0,0,NORTHWEST,8.0,1,Hospital,1.0,266833.0,98960776.0,2,2,0.0,750353.0,0
51,NonResidential,22359.5,1,NORTHWEST,1.0,2,Worship Facility,1.0,1025.0,1614026.25,2,3,972.0,47906.0,0
51,NonResidential,21603.0,0,GREATER DUWAMISH,1.0,1,Supermarket / Grocery Store,1.0,0.0,5833800.0,2,1,0.0,21603.0,0
52,NonResidential,197327.0,1,EAST,1.0,3,Medical Office,1.0,282392.0,102673696.0,2,3,54159.0,856738.0,0
37,NonResidential,42900.0,0,DELRIDGE,1.0,1,Distribution Center,1.0,0.0,436252.5,1,1,0.0,43050.0,0
11,Campus,57952.0,0,DELRIDGE,5.0,1,Other,1.0,0.0,3091387.5,2,1,0.0,57952.0,0
45,NonResidential,26232.0,0,DELRIDGE,1.0,1,Other,1.0,7970.0,3094090.0,2,2,0.0,26232.0,0
60,NonResidential,12920.0,0,DOWNTOWN,1.0,2,Warehouse,1.0,0.0,313528.0938,1,1,0.0,25840.0,0
28,NonResidential,45145.0,0,DOWNTOWN,1.0,1,Small- and Mid-Sized Office,1.0,0.0,1268459.0,2,1,0.0,43813.0,0
15,NonResidential,14066.4,0,DOWNTOWN,1.0,5,Small- and Mid-Sized Office,0.6858471250639823,25915.0,1981115.25,2,2,0.0,70332.0,0
45,SPS-District K-12,50546.0,0,GREATER DUWAMISH,1.0,1,K-12 School,1.0,0.0,1155080.5,2,1,0.0,53234.0,0
22,NonResidential,45522.0,0,BALLARD,1.0,1,Supermarket / Grocery Store,1.0,0.0,12250422.0,2,2,0.0,45522.0,0
37,NonResidential,10044.0,1,NORTHWEST,1.0,2,Retail Store,1.0,3500.0,326778.6875,1,3,508.0,20088.0,0
27,Campus,69453.5,0,GREATER DUWAMISH,5.0,2,Other,1.0,0.0,7837692.5,2,1,0.0,139557.0,0
19,NonResidential,20328.5,0,GREATER DUWAMISH,1.0,2,Small- and Mid-Sized Office,1.0,0.0,2826828.0,2,2,0.0,40657.0,0
116,NonResidential,20200.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,1500.0,269016.6875,2,2,0.0,20200.0,0
112,NonResidential,44086.0,0,EAST,1.0,1,Residence Hall,1.0,0.0,3652708.75,3,1,0.0,44091.0,1
46,NonResidential,7767.428571428572,0,EAST,1.0,7,Small- and Mid-Sized Office,0.6170087545059957,15000.0,1403820.0,1,2,0.0,69372.0,0
65,NonResidential,47699.0,0,EAST,1.0,1,Other,1.0,0.0,14524386.0,3,2,0.0,47000.0,1
71,NonResidential,0.0,0,EAST,1.0,0,Medical Office,1.0,135954.0,25311526.0,2,2,0.0,364087.0,1
60,NonResidential,7094.0,0,EAST,1.0,3,Small- and Mid-Sized Office,1.0,0.0,1245923.75,2,1,0.0,19658.0,1
95,NonResidential,20511.0,0,SOUTHEAST,1.0,2,Other,1.0,0.0,3787648.25,1,1,0.0,41022.0,0
50,NonResidential,14054.5,0,DELRIDGE,1.0,2,Other,1.0,0.0,3612526.75,2,1,0.0,28109.0,0
31,NonResidential,11193.333333333334,0,NORTH,1.0,3,Small- and Mid-Sized Office,0.6131625967837999,12990.0,409578.4063,1,2,0.0,33580.0,0
39,NonResidential,21936.0,0,NORTH,1.0,1,Warehouse,1.0,0.0,113130.0,2,1,0.0,21936.0,0
47,NonResidential,30160.0,0,NORTH,1.0,1,Other,1.0,0.0,1045838.5,2,1,0.0,30139.0,0
107,NonResidential,10103.363636363636,1,DOWNTOWN,1.0,11,Mixed Use Property,1.0,40878.0,9546165.0,2,3,10887.0,94704.0,0
19,NonResidential,40189.0,1,Delridge,1.0,1,Other,1.0,9113.0,1509292.0,2,3,0.0,37460.0,0
28,NonResidential,33242.0,1,DELRIDGE,1.0,2,Small- and Mid-Sized Office,1.0,18000.0,3046543.0,1,3,9000.0,76334.0,0
57,NonResidential,8383.666666666666,0,EAST,1.0,3,Small- and Mid-Sized Office,1.0,0.0,1356874.75,2,1,0.0,24155.0,1
88,NonResidential,5961.666666666667,0,EAST,1.0,6,Hotel,1.0,0.0,2640980.25,2,1,0.0,35770.0,0
88,NonResidential,5334.0,0,EAST,1.0,9,Hotel,1.0,0.0,3239754.0,2,1,0.0,48006.0,0
56,NonResidential,14815.5,1,DOWNTOWN,1.0,2,Mixed Use Property,1.0,13000.0,5144392.0,2,3,5000.0,34000.0,0
27,NonResidential,11736.0,1,DOWNTOWN,1.0,2,Small- and Mid-Sized Office,1.0,1065.0,1625308.625,2,3,945.0,22705.0,0
43,Nonresidential COS,10657.5,0,GREATER DUWAMISH,1.0,2,Small- and Mid-Sized Office,1.0,0.0,2796425.0,2,1,0.0,20424.0,0
32,NonResidential,14277.5,0,MAGNOLIA / QUEEN ANNE,1.0,4,Small- and Mid-Sized Office,0.7231308002101208,28390.0,2190460.0,2,2,0.0,65257.0,0
37,NonResidential,11343.333333333334,0,DOWNTOWN,1.0,3,Small- and Mid-Sized Office,1.0,0.0,1748629.875,2,1,0.0,34030.0,0
114,NonResidential,10199.0,0,SOUTHWEST,1.0,2,Restaurant,1.0,1166.0,9313513.0,2,2,0.0,20398.0,0
64,NonResidential,41308.0,0,GREATER DUWAMISH,1.0,1,Distribution Center,1.0,0.0,1642471.5,2,1,0.0,41308.0,0
103,NonResidential,14626.0,1,DOWNTOWN,1.0,3,Mixed Use Property,1.0,8262.0,769771.3125,1,3,6312.0,26574.0,0
104,NonResidential,11658.666666666666,0,MAGNOLIA / QUEEN ANNE,1.0,3,Other,1.0,0.0,873711.125,2,1,0.0,34976.0,0
59,NonResidential,38255.0,0,MAGNOLIA / QUEEN ANNE,1.0,1,Warehouse,1.0,0.0,985401.8125,2,1,0.0,38255.0,0
61,Campus,260241.0,0,MAGNOLIA / QUEEN ANNE,23.0,1,Other,1.0,0.0,34012980.0,2,1,0.0,260241.0,0
27,NonResidential,16308.0,0,LAKE UNION,1.0,3,Small- and Mid-Sized Office,1.0,13143.0,2282551.25,2,2,0.0,44468.0,0
57,NonResidential,12583.25,0,LAKE UNION,1.0,4,Small- and Mid-Sized Office,0.6416665011026563,0.0,1602084.375,1,1,0.0,50333.0,0
30,NonResidential,14358.0,0,LAKE UNION,1.0,4,Small- and Mid-Sized Office,0.6185750104471375,19650.0,2520483.25,1,2,0.0,53810.0,0
47,NonResidential,8637.333333333334,0,LAKE UNION,1.0,3,Small- and Mid-Sized Office,0.6929607903673973,9162.0,666740.3125,1,2,0.0,26494.0,0
16,NonResidential,19044.0,0,LAKE UNION,1.0,3,Small- and Mid-Sized Office,0.6165371420569908,21908.0,1994967.75,1,2,0.0,55613.0,0
59,NonResidential,12112.0,0,DELRIDGE,1.0,2,Worship Facility,1.0,0.0,968026.3125,2,2,0.0,24224.0,0
53,NonResidential,23706.0,0,DELRIDGE,1.0,1,Worship Facility,1.0,0.0,400770.9063,2,1,0.0,23706.0,0
53,NonResidential,31900.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,4000.0,1964681.25,1,2,0.0,32000.0,0
99,NonResidential,49066.0,0,SOUTHWEST,1.0,1,Other,1.0,0.0,3835202.0,2,1,0.0,49000.0,0
64,NonResidential,10246.666666666666,0,SOUTHWEST,1.0,3,Worship Facility,1.0,11630.0,1686262.25,2,2,0.0,39923.0,0
57,NonResidential,67450.0,0,SOUTHEAST,1.0,1,Supermarket / Grocery Store,1.0,0.0,2842819.5,2,1,0.0,42760.0,0
58,SPS-District K-12,39971.0,0,BALLARD,1.0,1,K-12 School,1.0,0.0,0.0,1,1,0.0,40867.0,0
68,NonResidential,46970.0,0,MAGNOLIA / QUEEN ANNE,1.0,1,Warehouse,1.0,0.0,882896.5,1,1,0.0,46970.0,0
85,NonResidential,47554.0,1,MAGNOLIA / QUEEN ANNE,1.0,1,Warehouse,1.0,8679.0,1035554.688,2,3,2388.0,29200.0,0
37,NonResidential,21508.0,0,MAGNOLIA / QUEEN ANNE,1.0,2,Small- and Mid-Sized Office,0.8744653152315418,0.0,1234095.5,2,1,0.0,43016.0,0
85,NonResidential,24196.0,1,MAGNOLIA / QUEEN ANNE,1.0,1,Mixed Use Property,1.0,6792.0,1055033.0,2,3,5306.0,20809.0,0
76,NonResidential,10335.5,0,MAGNOLIA / QUEEN ANNE,1.0,2,Small- and Mid-Sized Office,1.0,0.0,638507.125,2,1,0.0,20671.0,0
89,NonResidential,21600.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,0.0,499828.5938,2,1,0.0,21600.0,0
39,NonResidential,35844.0,0,SOUTHWEST,1.0,1,Worship Facility,1.0,0.0,866126.375,1,1,0.0,35844.0,0
100,NonResidential,10591.333333333334,1,LAKE UNION,1.0,3,Small- and Mid-Sized Office,1.0,13941.0,1639136.25,2,3,0.0,33837.0,0
63,NonResidential,26094.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,0.0,709990.8125,1,1,0.0,26094.0,0
33,NonResidential,11843.5,0,GREATER DUWAMISH,1.0,2,Small- and Mid-Sized Office,1.0,0.0,1084553.75,1,1,0.0,23687.0,0
33,NonResidential,12110.5,0,GREATER DUWAMISH,1.0,2,Small- and Mid-Sized Office,1.0,0.0,1435562.75,1,1,0.0,24221.0,0
116,NonResidential,35959.5,1,DOWNTOWN,1.0,2,Mixed Use Property,0.804182483071233,23085.0,5381105.0,1,3,11465.0,69100.0,0
116,NonResidential,16013.5,0,DOWNTOWN,1.0,2,Small- and Mid-Sized Office,1.0,14501.0,3999505.25,2,2,0.0,32027.0,0
110,NonResidential,10720.0,0,DOWNTOWN,1.0,3,Small- and Mid-Sized Office,1.0,14219.0,2805826.0,1,2,0.0,49912.0,0
24,NonResidential,15945.333333333334,0,GREATER DUWAMISH,1.0,3,Other,0.8417091730077766,4500.0,3540225.75,2,2,0.0,47836.0,0
102,NonResidential,11475.0,0,GREATER DUWAMISH,1.0,3,Small- and Mid-Sized Office,1.0,15536.0,2018385.75,2,2,0.0,49961.0,0
45,SPS-District K-12,26304.5,0,GREATER DUWAMISH,1.0,2,K-12 School,1.0,0.0,1801941.75,2,1,0.0,52609.0,0
32,NonResidential,13434.666666666666,0,SOUTHWEST,1.0,3,Medical Office,0.7022628026994839,16412.0,1961581.5,1,2,0.0,36518.0,0
26,NonResidential,29619.0,0,GREATER DUWAMISH,1.0,1,Distribution Center,1.0,14619.0,1280263.75,2,2,0.0,29619.0,0
94,NonResidential,10796.0,0,CENTRAL,1.0,2,K-12 School,1.0,0.0,1431784.0,2,1,0.0,20700.0,0
85,NonResidential,11961.5,0,NORTH,1.0,2,K-12 School,1.0,0.0,805643.5,2,1,0.0,23923.0,0
109,NonResidential,8400.0,0,CENTRAL,1.0,3,Small- and Mid-Sized Office,1.0,8000.0,1748444.25,2,2,0.0,24000.0,0
69,NonResidential,45068.0,0,CENTRAL,1.0,1,Small- and Mid-Sized Office,1.0,0.0,284857.3125,2,1,0.0,45068.0,0
53,NonResidential,14148.0,0,CENTRAL,1.0,2,Small- and Mid-Sized Office,1.0,0.0,1328461.25,1,1,0.0,26899.0,0
17,NonResidential,10452.333333333334,1,CENTRAL,1.0,3,Small- and Mid-Sized Office,1.0,5000.0,1965075.625,2,3,0.0,30500.0,0
48,NonResidential,160000.0,0,GREATER DUWAMISH,1.0,1,Distribution Center,1.0,0.0,1157976.5,1,1,0.0,160000.0,0
56,NonResidential,53550.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,0.0,4590246.5,2,1,0.0,53550.0,0
92,NonResidential,38412.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,8000.0,1628540.0,2,2,0.0,40000.0,0
86,NonResidential,25881.0,0,GREATER DUWAMISH,1.0,1,Self-Storage Facility,1.0,0.0,545426.375,1,1,0.0,25881.0,0
63,NonResidential,24291.0,0,GREATER DUWAMISH,1.0,1,Small- and Mid-Sized Office,1.0,0.0,655422.375,2,1,0.0,24023.0,0
50,NonResidential,36544.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,0.0,1269847.75,1,1,0.0,36544.0,0
67,NonResidential,20796.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,0.0,1324092.125,2,1,0.0,20796.0,0
69,NonResidential,21349.0,0,GREATER DUWAMISH,1.0,1,Distribution Center,1.0,8349.0,659761.875,2,2,0.0,21349.0,0
80,NonResidential,38630.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,0.0,416885.5938,1,1,0.0,38500.0,0
66,NonResidential,20724.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,1500.0,1832031.5,2,2,0.0,20724.0,0
56,NonResidential,24109.0,0,GREATER DUWAMISH,1.0,1,Other,1.0,0.0,4747403.5,1,2,0.0,24109.0,0
61,NonResidential,25375.0,0,GREATER DUWAMISH,1.0,1,Refrigerated Warehouse,1.0,2266.0,4069301.5,1,2,0.0,25685.0,0
31,Nonresidential COS,22803.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,3430.0,764094.5,2,2,0.0,22803.0,0
31,Nonresidential COS,23100.0,0,GREATER DUWAMISH,1.0,1,Mixed Use Property,1.0,11550.0,4323672.0,2,2,0.0,23100.0,0
65,NonResidential,41550.0,0,GREATER DUWAMISH,1.0,1,Refrigerated Warehouse,1.0,0.0,642645.1875,1,1,0.0,41550.0,0
22,NonResidential,27085.0,0,GREATER DUWAMISH,1.0,2,Other,1.0,0.0,5804784.5,2,1,0.0,54170.0,0
16,SPS-District K-12,32246.5,0,GREATER DUWAMISH,1.0,2,K-12 School,1.0,0.0,1989763.875,2,1,0.0,64493.0,0
104,NonResidential,21126.0,0,SOUTHEAST,1.0,2,K-12 School,1.0,0.0,2203758.5,2,1,0.0,42252.0,0
61,NonResidential,23100.0,0,GREATER DUWAMISH,1.0,1,Self-Storage Facility,1.0,0.0,863703.0,2,1,0.0,23250.0,0
35,NonResidential,7631.666666666667,0,SOUTHEAST,1.0,3,Worship Facility,1.0,0.0,440419.1875,2,2,0.0,22895.0,0
14,NonResidential,27105.5,1,GREATER DUWAMISH,1.0,2,Retail Store,0.6777222334950471,5000.0,1267463.125,1,3,4000.0,39000.0,0
55,SPS-District K-12,41428.0,0,SOUTHEAST,1.0,1,K-12 School,1.0,0.0,1404702.25,2,1,0.0,41428.0,0
10,NonResidential,8029.833333333333,0,NORTHEAST,1.0,6,Self-Storage Facility,0.851968700056041,0.0,797170.3125,2,1,0.0,48179.0,0
79,NonResidential,52325.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,0.0,808968.1875,2,1,0.0,52325.0,0
96,NonResidential,5150.0,0,GREATER DUWAMISH,1.0,4,Other,1.0,0.0,270838.5,2,1,0.0,20600.0,0
25,Campus,0.0,0,GREATER DUWAMISH,10.0,0,Other,1.0,0.0,21022288.0,2,2,0.0,230970.0,0
72,NonResidential,25880.0,0,GREATER DUWAMISH,1.0,1,Retail Store,1.0,0.0,162960.0,1,1,0.0,25880.0,0
56,NonResidential,45842.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,22198.0,819354.625,2,2,0.0,72000.0,0
44,NonResidential,31365.0,0,GREATER DUWAMISH,1.0,1,Other,1.0,0.0,652991.6875,2,1,0.0,31365.0,0
106,NonResidential,32100.0,0,GREATER DUWAMISH,1.0,1,Other,1.0,0.0,758008.875,2,1,0.0,32100.0,0
50,NonResidential,20520.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,5120.0,1167887.75,2,2,0.0,20520.0,0
71,NonResidential,22972.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,0.0,495481.0,1,1,0.0,22972.0,0
63,NonResidential,24990.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,6728.0,523614.0938,2,2,0.0,32377.0,0
65,NonResidential,12000.0,0,GREATER DUWAMISH,1.0,2,Retail Store,1.0,4860.0,1318947.25,2,2,0.0,27600.0,0
53,NonResidential,100386.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,49758.0,3626431.5,2,2,0.0,100386.0,0
50,NonResidential,24354.0,0,GREATER DUWAMISH,1.0,1,Distribution Center,1.0,5884.0,735907.8125,2,2,0.0,24354.0,0
57,NonResidential,33600.0,0,GREATER DUWAMISH,1.0,1,Distribution Center,1.0,9600.0,847419.375,2,2,0.0,33600.0,0
42,NonResidential,20819.0,0,GREATER DUWAMISH,1.0,1,Other,1.0,0.0,1694930.375,2,1,0.0,20819.0,0
49,NonResidential,23296.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,3825.0,1429855.75,2,2,0.0,23296.0,0
62,NonResidential,35222.0,1,GREATER DUWAMISH,1.0,1,Mixed Use Property,1.0,15000.0,1758134.625,2,3,4232.0,34232.0,0
59,NonResidential,25520.0,0,GREATER DUWAMISH,1.0,1,Refrigerated Warehouse,1.0,0.0,1610794.75,2,1,0.0,25200.0,0
64,NonResidential,25460.0,0,GREATER DUWAMISH,1.0,1,Other,1.0,0.0,834711.875,1,1,0.0,8223.0,0
46,SPS-District K-12,41526.0,0,DELRIDGE,1.0,1,K-12 School,1.0,0.0,1814947.0,2,1,0.0,41526.0,0
42,NonResidential,12145.5,0,NORTH,1.0,2,Small- and Mid-Sized Office,1.0,0.0,920430.625,1,1,0.0,24291.0,0
58,NonResidential,10369.0,0,NORTH,1.0,2,Retail Store,1.0,0.0,526752.8125,1,1,0.0,20738.0,0
16,NonResidential,7737.0,0,NORTH,1.0,4,Mixed Use Property,1.0,11729.0,919746.3125,1,2,0.0,23458.0,0
30,NonResidential,14192.5,0,NORTH,1.0,2,Medical Office,0.7514180024660913,0.0,2654316.0,1,1,0.0,20575.0,0
38,NonResidential,21755.0,0,GREATER DUWAMISH,1.0,1,Warehouse,1.0,2400.0,844076.8125,2,2,0.0,20050.0,0
56,NonResidential,27933.0,0,GREATER DUWAMISH,1.0,1,Other,1.0,0.0,6129780.0,1,1,0.0,27933.0,0
33,NonResidential,23143.0,0,GREATER DUWAMISH,1.0,1,Small- and Mid-Sized Office,1.0,7534.0,1139980.625,2,2,0.0,23143.0,0
